frame,scene_risk
220,0.26145172119140625
221,0.2629176378250122
222,0.2622842788696289
223,0.31868499517440796
224,0.2953595817089081
225,0.2646830379962921
226,0.23349125683307648
227,0.1925007551908493
228,0.22067396342754364
229,0.26496103405952454
230,0.25026342272758484
231,0.3574543297290802
232,0.40602269768714905
233,0.37653017044067383
234,0.36934351921081543
235,0.621465265750885
236,0.5291549563407898
237,0.5321387648582458
238,0.5342678427696228
239,0.3897067606449127
240,0.5328895449638367
241,0.6507703065872192
242,0.6509426832199097
243,0.6510436534881592
244,0.6510621309280396
245,0.4116589426994324
246,0.5369872450828552
247,0.5369872450828552
248,0.4069732427597046
249,0.385809987783432
250,0.29222315549850464
251,0.5487723350524902
252,0.16698481142520905
253,0.16698481142520905
254,0.16698481142520905
255,0.2304478883743286
256,0.2402995526790619
257,0.23832087218761444
258,0.20703350007534027
259,0.1940280944108963
260,0.17805393040180206
261,0.14350183308124542
262,0.12346884608268738
263,0.11018708348274231
264,0.20338384807109833
265,0.1986083686351776
266,0.3056042492389679
267,0.0
268,0.18015028536319733
269,0.1706342101097107
270,0.2863375246524811
271,0.28640592098236084
272,0.17221982777118683
273,0.2846316397190094
274,0.16686056554317474
275,0.1658594012260437
276,0.08991499245166779
277,0.19113823771476746
278,0.16280698776245117
279,0.23088739812374115
280,0.16081243753433228
281,0.147287979722023
282,0.22683753073215485
283,0.22319503128528595
284,0.27038493752479553
285,0.26844075322151184
286,0.2615545094013214
287,0.13474494218826294
288,0.1597868651151657
289,0.13314799964427948
290,0.13369426131248474
291,0.24269460141658783
292,0.12128590047359467
293,0.23525190353393555
294,0.22143995761871338
295,0.24345998466014862
296,0.24541448056697845
297,0.24541448056697845
298,0.24541448056697845
299,0.24541448056697845
300,0.20142671465873718
301,0.17522943019866943
302,0.20110423862934113
303,0.19993461668491364
304,0.19733458757400513
305,0.1941092610359192
306,0.18194890022277832
307,0.22554732859134674
308,0.22294899821281433
309,0.2670988440513611
310,0.13809248805046082
311,0.12130963057279587
312,0.4072350859642029
313,0.376642644405365
314,0.10182084888219833
315,0.18493564426898956
316,0.14973968267440796
317,0.13417570292949677
318,0.22489795088768005
319,0.21654364466667175
320,0.20759329199790955
321,0.19801634550094604
322,0.04435604810714722
323,0.035673994570970535
324,0.03567647188901901
325,0.0
326,0.0
327,0.0
328,0.0
329,0.0
330,0.0
331,0.035673994570970535
332,0.0
333,0.040899358689785004
334,0.04042179137468338
335,0.035673994570970535
336,0.0
337,0.0
338,0.0
339,0.035673994570970535
340,0.0
341,0.0
342,0.0
343,0.0
344,0.0
345,0.0
346,0.0
347,0.29975879192352295
348,0.1682623028755188
349,0.24558372795581818
350,0.23734335601329803
351,0.11120527237653732
352,0.24811327457427979
353,0.23010660707950592
354,0.21306246519088745
355,0.20080718398094177
356,0.19567812979221344
357,0.19186437129974365
358,0.1836649626493454
359,0.18107886612415314
360,0.17909441888332367
361,0.1777227222919464
362,0.17058487236499786
363,0.1703348159790039
364,0.1568852812051773
365,0.10167959332466125
366,0.1714807003736496
367,0.16188842058181763
368,0.1786704957485199
369,0.177873894572258
370,0.17650826275348663
371,0.17490814626216888
372,0.1729607880115509
373,0.16723346710205078
374,0.1878315657377243
375,0.1885385364294052
376,0.16715051233768463
377,0.16172485053539276
378,0.19564089179039001
379,0.19858908653259277
380,0.17877474427223206
381,0.1801559180021286
382,0.17920231819152832
383,0.17745879292488098
384,0.17474842071533203
385,0.18758997321128845
386,0.18209311366081238
387,0.1757659614086151
388,0.1505471169948578
389,0.13801178336143494
390,0.132949098944664
391,0.12842848896980286
392,0.12441685795783997
393,0.12097978591918945
394,0.11601947993040085
395,0.09001769870519638
396,0.09850241243839264
397,0.08920300006866455
398,0.10050234943628311
399,0.09860360622406006
400,0.04726974666118622
401,0.16670551896095276
402,0.08205700665712357
403,0.21038269996643066
404,0.3697715997695923
405,0.08335508406162262
406,0.37051501870155334
407,0.15793590247631073
408,0.08925487101078033
409,0.09261202067136765
410,0.09677329659461975
411,0.10176987200975418
412,0.1649218648672104
413,0.08520068973302841
414,0.08313474804162979
415,0.09594687074422836
416,0.09708212316036224
417,0.09831266105175018
418,0.0996316447854042
419,0.10103736817836761
420,0.10252294689416885
421,0.10249343514442444
422,0.1053258404135704
423,0.09682595729827881
424,0.09565526992082596
425,0.08224591612815857
426,0.09490986913442612
427,0.10379549115896225
428,0.09372018277645111
429,0.10420895367860794
430,0.09548730403184891
431,0.1039295420050621
432,0.11619053781032562
433,0.11520294845104218
434,0.11455933749675751
435,0.11419935524463654
436,0.11483456939458847
437,0.11608560383319855
438,0.09410043060779572
439,0.11899292469024658
440,0.12064734846353531
441,0.13230746984481812
442,0.09780751913785934
443,0.16496911644935608
444,0.21679766476154327
445,0.08897324651479721
446,0.08024043589830399
447,0.08788175135850906
448,0.08795926719903946
449,0.08804423362016678
450,0.08810470253229141
451,0.0881049782037735
452,0.08810564130544662
453,0.14153055846691132
454,0.1456737220287323
455,0.14414723217487335
456,0.1369924545288086
457,0.09806104004383087
458,0.40450748801231384
459,0.3401162326335907
460,0.3405780494213104
461,0.33980557322502136
462,0.210978701710701
463,0.2603265941143036
464,0.14739306271076202
465,0.25544852018356323
466,0.24870067834854126
467,0.14692360162734985
468,0.29714521765708923
469,0.2653668224811554
470,0.2366478443145752
471,0.2632257640361786
472,0.07099999487400055
473,0.07097242772579193
474,0.07612144947052002
475,0.1687515676021576
476,0.1488083302974701
477,0.06933180242776871
478,0.09457556903362274
479,0.09457556903362274
480,0.12144437432289124
481,0.08074117451906204
482,0.133236825466156
483,0.13460573554039001
484,0.15826788544654846
485,0.16905981302261353
486,0.2214811146259308
487,0.24677766859531403
488,0.2077627032995224
489,0.24562425911426544
490,0.24562425911426544
491,0.2667967975139618
492,0.24562425911426544
493,0.0
494,0.24562425911426544
495,0.24562425911426544
496,0.24562425911426544
497,0.24562416970729828
498,0.19530607759952545
499,0.17068099975585938
500,0.25585606694221497
501,0.21107017993927002
502,0.22687731683254242
503,0.036080390214920044
504,0.03604945167899132
505,0.10442143678665161
506,0.25621500611305237
507,0.035715989768505096
508,0.15225379168987274
509,0.15081697702407837
510,0.036088816821575165
511,0.0
512,0.26510125398635864
513,0.26473677158355713
514,0.15005260705947876
515,0.0
516,0.26433461904525757
517,0.2287873774766922
518,0.0
519,0.13885405659675598
520,0.2943100333213806
521,0.2943529784679413
522,0.29440534114837646
523,0.2944628894329071
524,0.2945164144039154
525,0.2945559024810791
526,0.2251337319612503
527,0.0
528,0.22590453922748566
529,0.2541060447692871
530,0.2610793113708496
531,0.26455458998680115
532,0.12031152844429016
533,0.12155389040708542
534,0.12155389040708542
535,0.12428703159093857
536,0.12428703159093857
537,0.12739107012748718
538,0.22389757633209229
539,0.22389757633209229
540,0.22389757633209229
541,0.22389757633209229
542,0.22389757633209229
543,0.22389757633209229
544,0.2234131246805191
545,0.12407904863357544
546,0.11947344988584518
547,0.2136766016483307
548,0.20973435044288635
549,0.1994667649269104
550,0.20387160778045654
551,0.25494539737701416
552,0.2561688721179962
553,0.2584405541419983
554,0.18236763775348663
555,0.19240395724773407
556,0.27265724539756775
557,0.2782098650932312
558,0.2814749777317047
559,0.28506869077682495
560,0.28896015882492065
561,0.2930920124053955
562,0.3404185473918915
563,0.18211951851844788
564,0.23623503744602203
565,0.24100641906261444
566,0.24512623250484467
567,0.15123575925827026
568,0.483529269695282
569,0.3288397192955017
570,0.3288397192955017
571,0.3288397192955017
572,0.17321471869945526
573,0.17367514967918396
574,0.17408724129199982
575,0.17444400489330292
576,0.17474474012851715
577,0.17414966225624084
578,0.2080433964729309
579,0.3610248267650604
580,0.3524618148803711
581,0.2144755870103836
582,0.3038708567619324
583,0.39326217770576477
584,0.18221348524093628
585,0.12568753957748413
586,0.22085803747177124
587,0.14023134112358093
588,0.22085803747177124
589,0.22358594834804535
590,0.14023134112358093
591,0.1205514669418335
592,0.18455874919891357
593,0.1865096539258957
594,0.12919944524765015
595,0.1903611272573471
596,0.19223926961421967
597,0.19406096637248993
598,0.19578446447849274
599,0.1973402351140976
600,0.24122881889343262
601,0.18757900595664978
602,0.22481870651245117
603,0.2229536771774292
604,0.22093671560287476
605,0.21878266334533691
606,0.2165103256702423
607,0.2141338735818863
608,0.21166644990444183
609,0.2091217041015625
610,0.21862997114658356
611,0.22032426297664642
612,0.22183774411678314
613,0.2231808751821518
614,0.178514763712883
615,0.20857305824756622
616,0.20921149849891663
617,0.20444965362548828
618,0.4343287944793701
619,0.2939760684967041
620,0.26455172896385193
621,0.2594258785247803
622,0.40066611766815186
623,0.4144882559776306
624,0.22542518377304077
625,0.3633396625518799
626,0.363386869430542
627,0.3009405732154846
628,0.2275708019733429
629,0.16352306306362152
630,0.2277732491493225
631,0.22767755389213562
632,0.25485411286354065
633,0.2539956271648407
634,0.19514523446559906
635,0.2611369788646698
636,0.30748385190963745
637,0.21885859966278076
638,0.34693360328674316
639,0.3321014642715454
640,0.3521026074886322
641,0.3547835648059845
642,0.3574165105819702
643,0.13107387721538544
644,0.1888958215713501
645,0.19635754823684692
646,0.11004604399204254
647,0.18916302919387817
648,0.1613646000623703
649,0.18916302919387817
650,0.18916302919387817
651,0.18916302919387817
652,0.18916302919387817
653,0.18916302919387817
654,0.18916302919387817
655,0.18916302919387817
656,0.18916302919387817
657,0.09212417900562286
658,0.1434721052646637
659,0.035673994570970535
660,0.39349913597106934
661,0.39349573850631714
662,0.3934909403324127
663,0.5180646777153015
664,0.5180497169494629
665,0.0
666,0.0
667,0.0
668,0.0
669,0.677191972732544
670,0.30956920981407166
671,0.6713599562644958
672,0.6713599562644958
673,0.0
674,0.2379346340894699
675,0.35455894470214844
676,0.17051441967487335
677,0.4401952624320984
678,0.4401952624320984
679,0.2585725784301758
680,0.2591218948364258
681,0.2596800923347473
682,0.26024988293647766
683,0.2608272135257721
684,0.2614160478115082
685,0.08478599786758423
686,0.22855915129184723
687,0.2294791340827942
688,0.3436180651187897
689,0.2488439530134201
690,0.3026367425918579
691,0.25823456048965454
692,0.19546574354171753
693,0.1643470972776413
694,0.16521236300468445
695,0.26164546608924866
696,0.26255640387535095
697,0.26349392533302307
698,0.26445597410202026
699,0.07435091584920883
700,0.10182398557662964
701,0.07640991359949112
702,0.10535826534032822
703,0.10720144957304001
704,0.10909932851791382
705,0.22485721111297607
706,0.07162965834140778
707,0.24612243473529816
708,0.11145323514938354
709,0.2482856661081314
710,0.08903325349092484
711,0.11757497489452362
712,0.1196049377322197
713,0.12175940722227097
714,0.17423027753829956
715,0.12652313709259033
716,0.12916508316993713
717,0.13199618458747864
718,0.1540365219116211
719,0.16322217881679535
720,0.11334249377250671
721,0.14203570783138275
722,0.12167242914438248
723,0.11681745946407318
724,0.11019329726696014
725,0.15428957343101501
726,0.10707879066467285
727,0.12040766328573227
728,0.16216927766799927
729,0.16498148441314697
730,0.16792893409729004
731,0.19276408851146698
732,0.194041445851326
733,0.17198647558689117
734,0.1735468953847885
735,0.19627247750759125
736,0.2124866545200348
737,0.2001248598098755
738,0.1764495074748993
739,0.19291530549526215
740,0.25956839323043823
741,0.2631329596042633
742,0.26871487498283386
743,0.2649906575679779
744,0.2749658226966858
745,0.28178051114082336
746,0.2864137589931488
747,0.29117637872695923
748,0.2960346043109894
749,0.204474538564682
750,0.305833637714386
751,0.3528886139392853
752,0.36406561732292175
753,0.3750298321247101
754,0.3247559368610382
755,0.32803529500961304
756,0.33121824264526367
757,0.19521000981330872
758,0.41458478569984436
759,0.41717806458473206
760,0.41941145062446594
761,0.44428229331970215
762,0.44531142711639404
763,0.445953905582428
764,0.44618526101112366
765,0.44618526101112366
766,0.3426690995693207
767,0.4450007975101471
768,0.4450007975101471
769,0.4450007975101471
770,0.34163641929626465
771,0.49461764097213745
772,0.49461764097213745
773,0.49461764097213745
774,0.49461764097213745
775,0.49461764097213745
776,0.4941859543323517
777,0.4975246489048004
778,0.3498018682003021
779,0.5024862885475159
780,0.27256834506988525
781,0.0
782,0.4788437783718109
783,0.035673994570970535
784,0.035673994570970535
785,0.0
786,0.0
787,0.0
788,0.0
789,0.035673994570970535
790,0.0
791,0.0
792,0.0
793,0.0
794,0.0
795,0.0
796,0.0
797,0.0
798,0.0
799,0.0
800,0.0
801,0.0
802,0.0
803,0.0
804,0.0
805,0.23257876932621002
806,0.035673994570970535
807,0.0
808,0.0
809,0.5615216493606567
810,0.5631982088088989
811,0.5650627613067627
812,0.5671072006225586
813,0.5693162083625793
814,0.5661935806274414
815,0.5330083966255188
816,0.5696825981140137
817,0.571312427520752
818,0.5459021925926208
819,0.4695647656917572
820,0.5584848523139954
821,0.37905973196029663
822,0.463577538728714
823,0.5736177563667297
824,0.5807069540023804
825,0.489260733127594
826,0.39264145493507385
827,0.3930049538612366
828,0.3938071131706238
829,0.3937009572982788
830,0.39524272084236145
831,0.39512473344802856
832,0.3363820016384125
833,0.43787455558776855
834,0.43877941370010376
835,0.4002601206302643
836,0.4015216827392578
837,0.34710368514060974
838,0.40380018949508667
839,0.30644890666007996
840,0.294950395822525
841,0.37118422985076904
842,0.27144062519073486
843,0.20599782466888428
844,0.253663033246994
845,0.24872088432312012
846,0.18483513593673706
847,0.2274526208639145
848,0.2274526208639145
849,0.2221440076828003
850,0.19387613236904144
851,0.20099656283855438
852,0.20353330671787262
853,0.22972260415554047
854,0.20772050321102142
855,0.23544643819332123
856,0.31288883090019226
857,0.33002328872680664
858,0.34214165806770325
859,0.6476625800132751
860,0.22145026922225952
861,0.0
862,0.4960800111293793
863,0.32523754239082336
864,0.32632365822792053
865,0.5085365772247314
866,0.22217367589473724
867,0.5155547261238098
868,0.41224583983421326
869,0.5809856057167053
870,0.4819478988647461
871,0.46546444296836853
872,0.4207782447338104
873,0.25444379448890686
874,0.2681189179420471
875,0.34946319460868835
876,0.38378211855888367
877,0.37093910574913025
878,0.40218058228492737
879,0.3034328818321228
880,0.34914830327033997
881,0.4165981709957123
882,0.37923315167427063
883,0.35913124680519104
884,0.3597988784313202
885,0.3571409583091736
886,0.21741892397403717
887,0.36320760846138
888,0.3806231915950775
889,0.3365107774734497
890,0.4117468297481537
891,0.46575024724006653
892,0.47432130575180054
893,0.471531480550766
894,0.45742663741111755
895,0.4419359564781189
896,0.4621674120426178
897,0.47454458475112915
898,0.4360630512237549
899,0.2990780472755432
900,0.3111467957496643
901,0.5675185918807983
902,0.5339162945747375
903,0.5823468565940857
904,0.5451808571815491
905,0.3332022726535797
906,0.5698018074035645
907,0.36883974075317383
908,0.5938639640808105
909,0.479104608297348
910,0.58614182472229
911,0.3255505859851837
912,0.5969571471214294
913,0.605853259563446
914,0.40363988280296326
915,0.4039684236049652
916,0.4046000838279724
917,0.38543057441711426
918,0.40596628189086914
919,0.4061451554298401
920,0.2934599220752716
921,0.32934990525245667
922,0.4538484215736389
923,0.42233771085739136
924,0.44130638241767883
925,0.19873757660388947
926,0.37834736704826355
927,0.2606208622455597
928,0.20928552746772766
929,0.1949588805437088
930,0.3306325078010559
931,0.3851829171180725
932,0.3650886118412018
933,0.37052491307258606
934,0.4518783688545227
935,0.3507649302482605
936,0.51341712474823
937,0.36974820494651794
938,0.3101608157157898
939,0.035673998296260834
940,0.24773025512695312
941,0.14417646825313568
942,0.0
943,0.0
944,0.0
945,0.24335412681102753
946,0.0
947,0.19211070239543915
948,0.11452579498291016
949,0.14311349391937256
950,0.13579463958740234
951,0.15120919048786163
952,0.14864438772201538
953,0.17605304718017578
954,0.053991466760635376
955,0.3207550644874573
956,0.27122339606285095
957,0.31108659505844116
958,0.3701585829257965
959,0.31824782490730286
960,0.31943416595458984
961,0.31967300176620483
962,0.24119023978710175
963,0.3197588324546814
964,0.34396854043006897
965,0.3197709619998932
966,0.3197946846485138
967,0.28431570529937744
968,0.31989532709121704
969,0.2944832146167755
970,0.32006120681762695
971,0.2740848958492279
972,0.27315759658813477
973,0.2569062113761902
974,0.25558900833129883
975,0.2541215717792511
976,0.2527458071708679
977,0.29929158091545105
978,0.251878947019577
979,0.29711276292800903
980,0.32247495651245117
981,0.3040314316749573
982,0.30617791414260864
983,0.3135564625263214
984,0.31230804324150085
985,0.2920368015766144
986,0.3292856514453888
987,0.31388595700263977
988,0.2737903296947479
989,0.2730059027671814
990,0.25594642758369446
991,0.22761398553848267
992,0.23278579115867615
993,0.2518467605113983
994,0.1306489259004593
995,0.2572821080684662
996,0.2623131573200226
997,0.2642567455768585
998,0.2642567455768585
999,0.2642567455768585
1000,0.2642567455768585
1001,0.3005964457988739
1002,0.3324221670627594
1003,0.3156845271587372
1004,0.29532861709594727
1005,0.3888026177883148
1006,0.035673994570970535
1007,0.11045137792825699
1008,0.1485954225063324
1009,0.34187570214271545
1010,0.39671722054481506
1011,0.39402663707733154
1012,0.31982946395874023
1013,0.15204454958438873
1014,0.35598224401474
1015,0.29758742451667786
1016,0.251807302236557
1017,0.2422638088464737
1018,0.40550047159194946
1019,0.3346770703792572
1020,0.2282150536775589
1021,0.24685163795948029
1022,0.16421930491924286
1023,0.1307367980480194
1024,0.035673998296260834
1025,0.18010905385017395
1026,0.17604222893714905
1027,0.2522306740283966
1028,0.14650900661945343
1029,0.2762150466442108
1030,0.16188867390155792
1031,0.11036764830350876
1032,0.12227870523929596
1033,0.11803549528121948
1034,0.15532132983207703
1035,0.16961725056171417
1036,0.17489121854305267
1037,0.13712891936302185
1038,0.14529374241828918
1039,0.17067275941371918
1040,0.169632688164711
1041,0.11149388551712036
1042,0.12894116342067719
1043,0.10984537750482559
1044,0.10889361053705215
1045,0.10781993716955185
1046,0.09514033794403076
1047,0.035673998296260834
1048,0.1546066552400589
1049,0.1375647932291031
1050,0.1440490037202835
1051,0.14347440004348755
1052,0.14642973244190216
1053,0.12533307075500488
1054,0.12275516241788864
1055,0.07654591649770737
1056,0.0
1057,0.09658502787351608
1058,0.13719238340854645
1059,0.0
1060,0.0
1061,0.035673998296260834
1062,0.0
1063,0.0
1064,0.0
1065,0.0
1066,0.0
1067,0.0
1068,0.0
1069,0.0
1070,0.0
1071,0.0
1072,0.0
1073,0.0
1074,0.0
1075,0.0
1076,0.0
1077,0.0
1078,0.0
1079,0.0
1080,0.0
1081,0.0
1082,0.0
1083,0.0
1084,0.0
1085,1.0
1086,1.0
1087,0.0
1088,1.0
1089,1.0
1090,1.0
1091,1.0
1092,1.0
1093,1.0
1094,0.51341712474823
1095,0.0
1096,0.0
1097,0.035673994570970535
1098,0.0
1099,0.0
1100,0.0
1101,0.0
1102,0.0
1103,0.0
1104,0.0
1105,0.0
1106,0.0
1107,0.0
1108,0.0
1109,0.0
1110,0.0
1111,0.0
1112,0.0
1113,0.0
1114,0.0
1115,0.0
1116,0.038983143866062164
1117,0.03951386362314224
1118,0.0
1119,0.0
1120,0.0
1121,0.0
1122,0.0
1123,0.0
1124,0.045868515968322754
1125,0.04807911813259125
1126,0.051091231405735016
1127,0.0547042042016983
1128,0.05848652869462967
1129,0.06229431927204132
1130,0.06664667278528214
1131,0.07158386707305908
1132,0.07292687892913818
1133,0.07442706823348999
1134,0.07442706823348999
1135,0.07644231617450714
1136,0.0
1137,0.07644231617450714
1138,0.07983104884624481
1139,0.08427754044532776
1140,0.08890485763549805
1141,0.09260455518960953
1142,0.0955437570810318
1143,0.07299438863992691
1144,0.1163925901055336
1145,0.12243987619876862
1146,0.0
1147,0.13405440747737885
1148,0.0
1149,0.0
1150,0.1487157791852951
1151,0.15249507129192352
1152,0.15560175478458405
1153,0.1579623520374298
1154,0.1595616489648819
1155,0.1603740155696869
1156,0.16040366888046265
1157,0.09803883731365204
1158,0.16040366888046265
1159,0.16040366888046265
1160,0.21735474467277527
1161,0.21735474467277527
1162,0.2169787734746933
1163,0.2157992720603943
1164,0.21385909616947174
1165,0.21124456822872162
1166,0.20802517235279083
1167,0.20428591966629028
1168,0.18527507781982422
1169,0.19449038803577423
1170,0.17787230014801025
1171,0.17364726960659027
1172,0.17561917006969452
1173,0.16867989301681519
1174,0.16160616278648376
1175,0.154504656791687
1176,0.11019623279571533
1177,0.1446976214647293
1178,0.1136767566204071
1179,0.22947418689727783
1180,0.22597993910312653
1181,0.20395398139953613
1182,0.2550436854362488
1183,0.41209957003593445
1184,0.32057034969329834
1185,0.41168081760406494
1186,0.5266667604446411
1187,0.5258446931838989
1188,0.6692161560058594
1189,0.5068415403366089
1190,0.5931326150894165
1191,0.5002521276473999
1192,0.5180977582931519
1193,0.4034880995750427
1194,0.456906259059906
1195,0.5268190503120422
1196,0.5265566110610962
1197,0.5239870548248291
1198,0.756708562374115
1199,0.756708562374115
1200,0.6003803610801697
1201,0.7351484298706055
1202,0.5252977609634399
1203,0.34120893478393555
1204,0.6599301695823669
1205,0.5080122947692871
1206,0.6174729466438293
1207,0.7457979917526245
1208,0.5156270265579224
1209,0.6756114363670349
1210,0.4694526195526123
1211,0.4918311834335327
1212,0.5231159925460815
1213,0.41991063952445984
1214,0.5503579378128052
1215,0.5297558307647705
1216,0.645807683467865
1217,0.46016043424606323
1218,0.4822971224784851
1219,0.45968130230903625
1220,0.31975769996643066
1221,0.28085681796073914
1222,0.4439655840396881
1223,0.3997131884098053
1224,0.31232112646102905
1225,0.38039159774780273
1226,0.5063311457633972
1227,0.3963428735733032
1228,0.3727973401546478
1229,0.35120469331741333
1230,0.41911399364471436
1231,0.302068293094635
1232,0.20534391701221466
1233,0.19259454309940338
1234,0.2256779670715332
1235,0.23565857112407684
1236,0.29593250155448914
1237,0.2485133707523346
1238,0.2867220640182495
1239,0.3091658353805542
1240,0.49608710408210754
1241,0.4226030111312866
1242,0.367747962474823
1243,0.3712390065193176
1244,0.42455604672431946
1245,0.36493805050849915
1246,0.3463653028011322
1247,0.3292471170425415
1248,0.3193294107913971
1249,0.30709245800971985
1250,0.2860010862350464
1251,0.35283362865448
1252,0.41585567593574524
1253,0.3452383279800415
1254,0.3961440622806549
1255,0.4464980661869049
1256,0.36521005630493164
1257,0.41579470038414
1258,0.3432352542877197
1259,0.4074101746082306
1260,0.3953714668750763
1261,0.41893693804740906
1262,0.37220194935798645
1263,0.3628133535385132
1264,0.29437658190727234
1265,0.2547326385974884
1266,0.256763219833374
1267,0.2375672161579132
1268,0.2746192216873169
1269,0.23185639083385468
1270,0.27730056643486023
1271,0.30776873230934143
1272,0.30731385946273804
1273,0.28746461868286133
1274,0.2907736897468567
1275,0.26986294984817505
1276,0.28022298216819763
1277,0.30088645219802856
1278,0.28243333101272583
1279,0.3199842870235443
1280,0.3669867217540741
1281,0.33694177865982056
1282,0.24820983409881592
1283,0.32736489176750183
1284,0.3217231333255768
1285,0.2977832555770874
1286,0.3051410913467407
1287,0.38441669940948486
1288,0.2255542278289795
1289,0.11593952029943466
1290,0.13802438974380493
1291,0.13859088718891144
1292,0.15740476548671722
1293,0.14534315466880798
1294,0.11325795948505402
1295,0.15850384533405304
1296,0.1936948299407959
1297,0.19715465605258942
1298,0.1861524134874344
1299,0.22101671993732452
1300,0.2245931327342987
1301,0.2242738902568817
1302,0.24457328021526337
